,uri,type,title,dates
1274,/agents/coCjsKx25a2wwCmRBsiohx,agent,Carl Pfaffmann,"[{'expression': '1913-', 'begin': '1913', 'end': '1913', 'label': 'existence', 'type': 'single'}]"
1275,/agents/YND26tD2ttQL5gQSpa6hR9,agent,Maria A. Rudzinska,
1276,/agents/87rbxDyz2VAebeXtnKC4WJ,agent,David Baltimore,
1277,/agents/SDeC2bGVmgN5VP4k4uiNZP,agent,Mary (Mary Todhunter Clark) Rockefeller,
1278,/agents/GvZZ64ZogxBrn4arTBUNcK,agent,Steven K. Burley,
1279,/agents/UyGYtwFVYxdLycQz7CQZyE,agent,Maclyn McCarty,
1280,/agents/PojtdYwuiQSshd3hDeUZxy,agent,Shigeru Sassa,
1281,/agents/42wKZhX4DYcR46NPvBAfkK,agent,Philip Levine,"[{'expression': '1900-1987', 'begin': '1900', 'end': '1987', 'label': 'existence', 'type': 'range'}]"
1282,/agents/WeWSVix2tNrns4hfw7EGbK,agent,James S. Murphy,
1283,/agents/6eUhkcfynQU5cxTLzPfmS9,agent,David Luck,
1284,/agents/emAMxpchcVPm32LoMvPxr3,agent,Alexander Mauro,
1285,/agents/NxQTsRzLJha8CruZKD3WCz,agent,David Mauzerall,
1286,/agents/dmHLMHYMBKUieHpZAQizvX,agent,Peter Model,
1287,/agents/DrdnudX5zFeMmK6SCgVtdS,agent,Martin Rizack,
1288,/agents/7EiYogcqVRSdc9bhTeU5dX,agent,Brian H. Poole,
1289,/agents/648SXp95wFC6EgMj4Pzk5N,agent,Rockefeller University Press,
1290,/agents/FcyP5QnURU4ZuFXHFuzdoR,agent,Emil Thomas Kaiser,"[{'expression': '1938-1988', 'begin': '1938', 'end': '1988', 'label': 'existence', 'type': 'range'}]"
1291,/agents/VTMTU9hLhrPmMTPSehsnVz,agent,William P. Hurlbut,
1292,/agents/Dw5yooWhY9AxYRoVo5X4W6,agent,"Frank, Jr. Brink",
1293,/agents/TamLWWnzRhLmiYRz8Ns8N3,agent,Attallah Kappas,
1294,/agents/d5DjhsyFb2TDzAXjL2Q2AX,agent,David Ho,
1295,/agents/mpmf7MGKq2jFbpJS2SsJF5,agent,Margeris Jesaitis,
1296,/agents/Qsu4HvSB6PTpditrqHGJaN,agent,Victor Joseph Wilson,"[{'expression': '1928-2021', 'begin': '1928', 'end': '2021', 'label': 'existence', 'type': 'range'}]"
1297,/agents/97tRFjAg66aQZQ2WqmEdVg,agent,John Howard Northrop,"[{'expression': '1891-1987', 'begin': '1891', 'end': '1987', 'label': 'existence', 'type': 'range'}]"
1298,/agents/Dmh2K5DjgNqj884pLv6aR5,agent,Philip Siekevitz,
1299,/agents/ga9oYDBiGDbg7CNibUcz7h,agent,I. E. (Igor Evgenevich) Tamm,"[{'expression': '1895-1971', 'begin': '1895', 'end': '1971', 'label': 'existence', 'type': 'range'}]"
1300,/agents/W8f57tLWx8KT6yKkJqRDzM,agent,Henry Wood,
1301,/agents/4Wf6F3dYHhzbnJEEPJ8jz2,agent,Morris Schreiber,
1302,/agents/BU87RTMqoQDJjmYcnm2iwf,agent,Edward H. Ahrens,
1303,/agents/iWforVzvbTgjk6u7j2EA7H,agent,Rockefeller Institute for Medical Research,
1304,/agents/c67jTaWQLEzvkyhxwtTNgi,agent,Rufus Cole,"[{'expression': '1872-1966', 'begin': '1872', 'end': '1966', 'label': 'existence', 'type': 'range'}]"
1305,/agents/fK2m2G4Q5xvG7HbCbzQw62,agent,Frederick Seitz,"[{'expression': '1911-2008', 'begin': '1911', 'end': '2008', 'label': 'existence', 'type': 'range'}]"
1306,/agents/Htxk6UTRN85LSE6yYy5oGf,agent,Sterling Wortman,"[{'expression': '1923-1981', 'begin': '1923', 'end': '1981', 'label': 'existence', 'type': 'range'}]"
1307,/agents/MFC53hLF8N6nccHMYuscVP,agent,H. Keffer Hartline,"[{'expression': '1903-', 'begin': '1903', 'end': '1903', 'label': 'existence', 'type': 'single'}]"
1308,/agents/3QRGCCqCQV72Xav3ixwZpa,agent,James G. Hirsch,
1309,/agents/9vTgMasYWt6aEUg4SqXLNR,agent,Edward Kramer,
1310,/agents/QB6ycYfgPiavzAPEDJADhK,agent,Gladys Lewis,
1311,/agents/TA3SAdUXa3H2YWTwGXxDJT,agent,National Committee on United States-China Relations,
1312,/agents/cj6DuMEgn7uUEsZLpbEmMo,agent,Michel Nussenzweig,
1313,/agents/S5Lkeykacg6Q7N8Vig25YT,agent,Marshall C. Balfour,
1314,/agents/MyiQvWzbQnQfSymqHHbGPJ,agent,Douglas P. Murray,
1315,/agents/8uLFmxJGugMJhYHBYStueH,agent,Environmental Grantmakers Association,
1316,/agents/53D9WA28c2sXjfyo8mPEGq,agent,William M. Dietel,
1317,/agents/eHoxzVTbE99yTQFsBBcXas,agent,Overseas Development Council,
1318,/agents/kNXzs7AdQpWEfUaibgsv8H,agent,Harvard University. Global Equity Initiative,
1319,/agents/fkiuL6RbRnKo7kedEBeCYo,agent,Lincoln C. Chen,
1320,/agents/LctNpxaEjGNxYthRbWhWP9,agent,W. Kenneth Riland,
1321,/agents/LQ9YGo6LsMYNgZoMY4zLKx,agent,Mary Kresky,
1322,/agents/9sJRfZEikoJ8PYL2mFC77B,agent,Jack Davies,
1323,/agents/3DxTFqdXDJebJxkJHWYteW,agent,J. Richardson (Joseph Richardson) Dilworth,"[{'expression': '1916-1997', 'begin': '1916', 'end': '1997', 'label': 'existence', 'type': 'range'}]"
1324,/agents/EkSjnAYwsbwZSffEpjoPRa,agent,George R. Lamb,
1325,/agents/cbymf3xq5mxaakCgRAyVb9,agent,Leslie Van Derzee,
1326,/agents/jBmawaZgdT9fNegMSwtzhQ,agent,William Yates,
1327,/agents/MaZmGDK83fNzvfDqzqMFKS,agent,Eugene Setzer,
1328,/agents/iEmeQoHvYcg6Pf8RakGk3f,agent,Richard M. (Richard Milhous) Nixon,"[{'expression': '1913-1994', 'begin': '1913', 'end': '1994', 'label': 'existence', 'type': 'range'}]"
1329,/agents/GzoGYywmjULkWMrDW43fAB,agent,Rockefeller Family Association,
1330,/agents/nHdx8vKdw6N9YH22STQD9f,agent,John D. (John Davison) Rockefeller,"[{'expression': '1839-1937', 'begin': '1839', 'end': '1937', 'label': 'existence', 'type': 'range'}]"
1331,/agents/GeFSd8BX75AeJWX5jXEwBb,agent,Rockefeller family,
1332,/agents/3bdhw6WskDSFxRMBErvxyp,agent,Laurance Spelman Rockefeller,"[{'expression': '1910-2004', 'begin': '1910', 'end': '2004', 'label': 'existence', 'type': 'range'}]"
1333,/agents/bC5tyakev9T456FUF8DWFx,agent,Abby Rockefeller Mauze,"[{'expression': '1903-1976', 'begin': '1903', 'end': '1976', 'label': 'existence', 'type': 'range'}]"
1334,/agents/nQV9zedPVBqFgyGrXPQvBw,agent,Nelson A. (Nelson Aldrich) Rockefeller,"[{'expression': '1908-1979', 'begin': '1908', 'end': '1979', 'label': 'existence', 'type': 'range'}]"
1335,/agents/VpH8vX3iHsMdnM9L2thQWB,agent,Winthrop Rockefeller,"[{'expression': '1912-1973', 'begin': '1912', 'end': '1973', 'label': 'existence', 'type': 'range'}]"
1336,/agents/XeWTtNStVVGh7ffakB2jb8,agent,"John D., III (John Davison) Rockefeller","[{'expression': '1906-1978', 'begin': '1906', 'end': '1978', 'label': 'existence', 'type': 'range'}]"
1337,/agents/fX2bWaEVuerxJWUdxFW8cH,agent,Colin G. Campbell,
1338,/agents/kDQF58bE4k5FbDDwy3LMAc,agent,University of Cape Town,
1339,/agents/U8bF2apYVJCbxFiPoc8efh,agent,Insight Center for Community Economic Development,
1340,/agents/9owjcKWvwee5CyCpFauAxz,agent,Feminist Studies and Assistance Center,
1341,/agents/Let9p3WWZKXkkkMbaMg9UZ,agent,Rockefeller Foundation. International Health Division,
1342,/agents/ioKDN2cKU7D3MyenpNpKWH,agent,Estus H. Magoon,"[{'expression': '1892-', 'begin': '1892', 'end': '1892', 'label': 'existence', 'type': 'single'}]"
1343,/agents/dQ7MFjYTQSpD3aVJonoxMM,agent,Leopold G. Koss,
1344,/agents/X3GwwdwkzLXZjxSFUx3Uyb,agent,Lonnie R. Sherrod,"[{'expression': '1950', 'begin': '1950', 'end': '1950', 'label': 'existence', 'type': 'single'}]"
1345,/agents/KtRhd3ochjeqfooUHGRNtf,agent,Asian Cultural Council,
1346,/agents/NCf9Q6yeMM5XdmJjwWHQU4,agent,Rockefeller Foundation,
1347,/agents/XAFMfFQDGzRyGvgxLEEF2P,agent,Jules Hirsch,"[{'expression': '1927-2015', 'begin': '1927', 'end': '2015', 'label': 'existence', 'type': 'range'}]"
1348,/agents/FWg3aQC6pkLfjceu66Di3L,agent,Peter Johnson,
1349,/agents/ksydQVbCWzQBGGWYg42fZN,agent,Darwin H. Stapleton,
1350,/agents/Lc6aCcbBbfxxetUoDaZGLo,agent,Rockefeller Brothers Fund,
1351,/agents/HZ4PA8vRQGYPnvmUsXRkTn,agent,National Board for Professional Teaching Standards,
1352,/agents/kDQF58bE4k5FbDDwy3LMAc,agent,University of Cape Town,
1353,/agents/aFkjjMsoUv5cbj3YcNMAec,agent,Russell Sage Foundation,
1354,/agents/PN7N6ereDamrtDxHZYLuoH,agent,Eric Wanner,
1355,/agents/cGjGo7nA5vTQBFbxfMutGA,agent,Ford Foundation,
1356,/agents/X3GwwdwkzLXZjxSFUx3Uyb,agent,Lonnie R. Sherrod,"[{'expression': '1950', 'begin': '1950', 'end': '1950', 'label': 'existence', 'type': 'single'}]"
1357,/agents/KtRhd3ochjeqfooUHGRNtf,agent,Asian Cultural Council,
1358,/agents/NCf9Q6yeMM5XdmJjwWHQU4,agent,Rockefeller Foundation,
1359,/agents/XAFMfFQDGzRyGvgxLEEF2P,agent,Jules Hirsch,"[{'expression': '1927-2015', 'begin': '1927', 'end': '2015', 'label': 'existence', 'type': 'range'}]"
1360,/agents/FWg3aQC6pkLfjceu66Di3L,agent,Peter Johnson,
1361,/agents/ksydQVbCWzQBGGWYg42fZN,agent,Darwin H. Stapleton,
1362,/agents/3orEh8oVF4aig7GH93ub35,agent,"Medical Letter, Inc",
1363,/agents/GniGoivbTHosJ74sLGLEWL,agent,Rockefeller University,
1364,/agents/LNvEcWwmXaiFs3V6jxrQ4R,agent,Social Science Research Council,
